area_list,tags_list,name,description,url,category,address,access,business_hours,regular_holidays,price,phone_no,if_reservation_needed
メディカルセンター停留所(長崎県),テーマパーク・アミューズメントパーク,グラバー園,歴史的に貴重な洋風建築物から成るテーマパーク,https://www.walkerplus.com/spot/ar1042s03690/    ,巡る,    長崎県長崎市南山手町8-1[地図],    【電車】JR長崎駅から路面電車長崎駅前1番系統築町下車、5番系統に乗り継ぎ大浦天主堂下駅下車徒歩7分,    8:00～18:00 最終入場17:40    ※季節により夜間開園を実施　詳細はHP参照,    なし,有料。 入園料 大人620円、高校生(要証明書提示)310円、小・中学生(要証明書提示)180円、未就学児無料, 095-822-8223,
北陸,ビーチ・海水浴場,気比の松原海水浴場【2021年営業中止】,日本三大松原、気比の松原にある緑豊かな美しいビーチ,https://www.walkerplus.com/spot/ar0518s53114/    ,巡る,    福井県敦賀市松島町[地図],    【電車】JR敦賀駅からコミュニティバス松原線で約12～18分、気比の松原下車すぐ 【車】北陸自動車道敦賀ICから約13分,    8:00～16:00(予定),,入場無料。 駐車場は有料, 0770-21-8686 敦賀観光案内所,
福井県,ビーチ・海水浴場,気比の松原海水浴場【2021年営業中止】,日本三大松原、気比の松原にある緑豊かな美しいビーチ,https://www.walkerplus.com/spot/ar0518s53114/    ,巡る,    福井県敦賀市松島町[地図],    【電車】JR敦賀駅からコミュニティバス松原線で約12～18分、気比の松原下車すぐ 【車】北陸自動車道敦賀ICから約13分,    8:00～16:00(予定),,入場無料。 駐車場は有料, 0770-21-8686 敦賀観光案内所,
関西,ビーチ・海水浴場,大浜海水浴場【2021年営業中止】,市街地に隣接しリゾートホテルにも近い海水浴場,https://www.walkerplus.com/spot/ar0728s53103/    ,巡る,    兵庫県洲本市海岸通1[地図],    【車】神戸淡路鳴門自動車道洲本ICから国道28号を洲本方面へ約15分,    8:30～17:00,    なし,入場無料。, 0799-22-3321 洲本市役所商工観光課(平日8:30～17:15),
兵庫県,ビーチ・海水浴場,大浜海水浴場【2021年営業中止】,市街地に隣接しリゾートホテルにも近い海水浴場,https://www.walkerplus.com/spot/ar0728s53103/    ,巡る,    兵庫県洲本市海岸通1[地図],    【車】神戸淡路鳴門自動車道洲本ICから国道28号を洲本方面へ約15分,    8:30～17:00,    なし,入場無料。, 0799-22-3321 洲本市役所商工観光課(平日8:30～17:15),
東北,公園,松山御本丸公園,秋には20万本の花が咲き誇るコスモスの名所,https://www.walkerplus.com/spot/ar0204s77593/    ,巡る,    宮城県大崎市松山千石本丸6[地図],    【電車】JR松山町駅からタクシーで約10分,    終日開放,    なし,入場無料。, 0229-55-2112 大崎市 松山総合支所 地域振興課,
宮城県,公園,松山御本丸公園,秋には20万本の花が咲き誇るコスモスの名所,https://www.walkerplus.com/spot/ar0204s77593/    ,巡る,    宮城県大崎市松山千石本丸6[地図],    【電車】JR松山町駅からタクシーで約10分,    終日開放,    なし,入場無料。, 0229-55-2112 大崎市 松山総合支所 地域振興課,
中国,公園,火の山公園,彩り豊かなチューリップが咲き誇る公園,https://www.walkerplus.com/spot/ar0835s05442/    ,巡る,    山口県下関市みもすそ川町[地図],    【電車】JR下関駅からサンデン交通バス火の山国民宿舎行きで約15分 火の山ロープウエイ下車徒歩1分 【車】中国自動車道下関ICから約15分　※山頂部への乗り入れは火の山パークウェイを利用、11～2月は通行8:00～21:00(ゲート閉鎖22:30)、3～10月は通行8:00～22:00(ゲート閉鎖23:30),,    なし,入場無料。, 083-231-1933 下関市公園緑地課,
山口県,公園,火の山公園,彩り豊かなチューリップが咲き誇る公園,https://www.walkerplus.com/spot/ar0835s05442/    ,巡る,    山口県下関市みもすそ川町[地図],    【電車】JR下関駅からサンデン交通バス火の山国民宿舎行きで約15分 火の山ロープウエイ下車徒歩1分 【車】中国自動車道下関ICから約15分　※山頂部への乗り入れは火の山パークウェイを利用、11～2月は通行8:00～21:00(ゲート閉鎖22:30)、3～10月は通行8:00～22:00(ゲート閉鎖23:30),,    なし,入場無料。, 083-231-1933 下関市公園緑地課,
東北,公園,松山御本丸公園,秋には20万本の花が咲き誇るコスモスの名所,https://www.walkerplus.com/spot/ar0204s77593/    ,巡る,    宮城県大崎市松山千石本丸6[地図],    【電車】JR松山町駅からタクシーで約10分,    終日開放,    なし,入場無料。, 0229-55-2112 大崎市 松山総合支所 地域振興課,
宮城県,公園,松山御本丸公園,秋には20万本の花が咲き誇るコスモスの名所,https://www.walkerplus.com/spot/ar0204s77593/    ,巡る,    宮城県大崎市松山千石本丸6[地図],    【電車】JR松山町駅からタクシーで約10分,    終日開放,    なし,入場無料。, 0229-55-2112 大崎市 松山総合支所 地域振興課,
中国,公園,火の山公園,彩り豊かなチューリップが咲き誇る公園,https://www.walkerplus.com/spot/ar0835s05442/    ,巡る,    山口県下関市みもすそ川町[地図],    【電車】JR下関駅からサンデン交通バス火の山国民宿舎行きで約15分 火の山ロープウエイ下車徒歩1分 【車】中国自動車道下関ICから約15分　※山頂部への乗り入れは火の山パークウェイを利用、11～2月は通行8:00～21:00(ゲート閉鎖22:30)、3～10月は通行8:00～22:00(ゲート閉鎖23:30),,    なし,入場無料。, 083-231-1933 下関市公園緑地課,
山口県,公園,火の山公園,彩り豊かなチューリップが咲き誇る公園,https://www.walkerplus.com/spot/ar0835s05442/    ,巡る,    山口県下関市みもすそ川町[地図],    【電車】JR下関駅からサンデン交通バス火の山国民宿舎行きで約15分 火の山ロープウエイ下車徒歩1分 【車】中国自動車道下関ICから約15分　※山頂部への乗り入れは火の山パークウェイを利用、11～2月は通行8:00～21:00(ゲート閉鎖22:30)、3～10月は通行8:00～22:00(ゲート閉鎖23:30),,    なし,入場無料。, 083-231-1933 下関市公園緑地課,
中国,公園,ときわ公園,混雑する時間の目安,https://www.walkerplus.com/spot/ar0835s318373/    ,巡る,    山口県宇部市則貞3-4-1[地図],    【電車】JR新山口駅から宇部市営バスで約30分、ときわ公園入口下車すぐ。JR常盤駅から徒歩15分【車】山陽自動車道山口南ICから約30分または宇部ICから約15分。山口宇部道路宇部南ICから約5分,,    なし,入場無料。, 0836-54-0551 受付時間8:30～17:15,
山口県,公園,ときわ公園,混雑する時間の目安,https://www.walkerplus.com/spot/ar0835s318373/    ,巡る,    山口県宇部市則貞3-4-1[地図],    【電車】JR新山口駅から宇部市営バスで約30分、ときわ公園入口下車すぐ。JR常盤駅から徒歩15分【車】山陽自動車道山口南ICから約30分または宇部ICから約15分。山口宇部道路宇部南ICから約5分,,    なし,入場無料。, 0836-54-0551 受付時間8:30～17:15,
東北,公園,霞城公園,山形城跡に造られた山形市の名所の一つ,https://www.walkerplus.com/spot/ar0206s46888/    ,巡る,    山形県山形市霞城町1-7[地図],    【電車】JR山形駅から徒歩10分 【車】山形自動車道山形蔵王ICから約20分,    東大手門・北門の開門時間 4～10月5:00～22:00、11～3月5:30～22:00,    なし,入場無料。, 023-641-1212 山形市 公園緑地課,
山形県,公園,霞城公園,山形城跡に造られた山形市の名所の一つ,https://www.walkerplus.com/spot/ar0206s46888/    ,巡る,    山形県山形市霞城町1-7[地図],    【電車】JR山形駅から徒歩10分 【車】山形自動車道山形蔵王ICから約20分,    東大手門・北門の開門時間 4～10月5:00～22:00、11～3月5:30～22:00,    なし,入場無料。, 023-641-1212 山形市 公園緑地課,
山形駅(山形県),公園,霞城公園,山形城跡に造られた山形市の名所の一つ,https://www.walkerplus.com/spot/ar0206s46888/    ,巡る,    山形県山形市霞城町1-7[地図],    【電車】JR山形駅から徒歩10分 【車】山形自動車道山形蔵王ICから約20分,    東大手門・北門の開門時間 4～10月5:00～22:00、11～3月5:30～22:00,    なし,入場無料。, 023-641-1212 山形市 公園緑地課,
東海,公園,名古屋城,豪華絢爛、金のシャチホコをいただく尾張の名城,https://www.walkerplus.com/spot/ar0623s76619/    ,巡る,    愛知県名古屋市中区本丸1-1[地図],    【電車】【電車】名古屋市営地下鉄名城線市役所駅から徒歩5分、もしくは市役所駅よりなごや観光ルートバス「メーグル」名古屋城下車すぐ【車】名古屋高速1号楠線黒川出口から約8分、名古屋高速都心環状線丸の内出口から約5分,    9:00～16:30 (17:00閉門)    本丸御殿の最終入場は16:00,    12月29日～1月1日    イベントによる変動あり,有料。 観覧料 大人500円、名古屋市内高齢者(名古屋市内在住の65歳以上)100円、中学生以下無料。団体割引あり。その他観覧料減免については公式サイトを参照, 052-231-1700,
愛知県,公園,名古屋城,豪華絢爛、金のシャチホコをいただく尾張の名城,https://www.walkerplus.com/spot/ar0623s76619/    ,巡る,    愛知県名古屋市中区本丸1-1[地図],    【電車】【電車】名古屋市営地下鉄名城線市役所駅から徒歩5分、もしくは市役所駅よりなごや観光ルートバス「メーグル」名古屋城下車すぐ【車】名古屋高速1号楠線黒川出口から約8分、名古屋高速都心環状線丸の内出口から約5分,    9:00～16:30 (17:00閉門)    本丸御殿の最終入場は16:00,    12月29日～1月1日    イベントによる変動あり,有料。 観覧料 大人500円、名古屋市内高齢者(名古屋市内在住の65歳以上)100円、中学生以下無料。団体割引あり。その他観覧料減免については公式サイトを参照, 052-231-1700,
市役所駅(愛知県),公園,名古屋城,豪華絢爛、金のシャチホコをいただく尾張の名城,https://www.walkerplus.com/spot/ar0623s76619/    ,巡る,    愛知県名古屋市中区本丸1-1[地図],    【電車】【電車】名古屋市営地下鉄名城線市役所駅から徒歩5分、もしくは市役所駅よりなごや観光ルートバス「メーグル」名古屋城下車すぐ【車】名古屋高速1号楠線黒川出口から約8分、名古屋高速都心環状線丸の内出口から約5分,    9:00～16:30 (17:00閉門)    本丸御殿の最終入場は16:00,    12月29日～1月1日    イベントによる変動あり,有料。 観覧料 大人500円、名古屋市内高齢者(名古屋市内在住の65歳以上)100円、中学生以下無料。団体割引あり。その他観覧料減免については公式サイトを参照, 052-231-1700,
名城公園駅(愛知県),公園,名古屋城,豪華絢爛、金のシャチホコをいただく尾張の名城,https://www.walkerplus.com/spot/ar0623s76619/    ,巡る,    愛知県名古屋市中区本丸1-1[地図],    【電車】【電車】名古屋市営地下鉄名城線市役所駅から徒歩5分、もしくは市役所駅よりなごや観光ルートバス「メーグル」名古屋城下車すぐ【車】名古屋高速1号楠線黒川出口から約8分、名古屋高速都心環状線丸の内出口から約5分,    9:00～16:30 (17:00閉門)    本丸御殿の最終入場は16:00,    12月29日～1月1日    イベントによる変動あり,有料。 観覧料 大人500円、名古屋市内高齢者(名古屋市内在住の65歳以上)100円、中学生以下無料。団体割引あり。その他観覧料減免については公式サイトを参照, 052-231-1700,
浅間町駅(愛知県),公園,名古屋城,豪華絢爛、金のシャチホコをいただく尾張の名城,https://www.walkerplus.com/spot/ar0623s76619/    ,巡る,    愛知県名古屋市中区本丸1-1[地図],    【電車】【電車】名古屋市営地下鉄名城線市役所駅から徒歩5分、もしくは市役所駅よりなごや観光ルートバス「メーグル」名古屋城下車すぐ【車】名古屋高速1号楠線黒川出口から約8分、名古屋高速都心環状線丸の内出口から約5分,    9:00～16:30 (17:00閉門)    本丸御殿の最終入場は16:00,    12月29日～1月1日    イベントによる変動あり,有料。 観覧料 大人500円、名古屋市内高齢者(名古屋市内在住の65歳以上)100円、中学生以下無料。団体割引あり。その他観覧料減免については公式サイトを参照, 052-231-1700,
東大手駅(愛知県),公園,名古屋城,豪華絢爛、金のシャチホコをいただく尾張の名城,https://www.walkerplus.com/spot/ar0623s76619/    ,巡る,    愛知県名古屋市中区本丸1-1[地図],    【電車】【電車】名古屋市営地下鉄名城線市役所駅から徒歩5分、もしくは市役所駅よりなごや観光ルートバス「メーグル」名古屋城下車すぐ【車】名古屋高速1号楠線黒川出口から約8分、名古屋高速都心環状線丸の内出口から約5分,    9:00～16:30 (17:00閉門)    本丸御殿の最終入場は16:00,    12月29日～1月1日    イベントによる変動あり,有料。 観覧料 大人500円、名古屋市内高齢者(名古屋市内在住の65歳以上)100円、中学生以下無料。団体割引あり。その他観覧料減免については公式サイトを参照, 052-231-1700,
甲信越,公園,上田城(上田城跡公園),真田昌幸の面影を残す公園,https://www.walkerplus.com/spot/ar0420s45973/    ,巡る,    長野県上田市二の丸[地図],    【電車】JR上田駅お城口から徒歩12分 【車】上信越自動車道上田菅平ICから約15分,    園内は終日入園可。上田市立博物館、櫓・櫓門8:30～17:00 最終入館16:30,    なし。上田市立博物館、櫓・櫓門は水曜、祝日の翌日、年末年始休館。櫓・櫓門は冬季休館,入場無料。 一部有料施設あり, 0268-23-5408 上田市観光課,
長野県,公園,上田城(上田城跡公園),真田昌幸の面影を残す公園,https://www.walkerplus.com/spot/ar0420s45973/    ,巡る,    長野県上田市二の丸[地図],    【電車】JR上田駅お城口から徒歩12分 【車】上信越自動車道上田菅平ICから約15分,    園内は終日入園可。上田市立博物館、櫓・櫓門8:30～17:00 最終入館16:30,    なし。上田市立博物館、櫓・櫓門は水曜、祝日の翌日、年末年始休館。櫓・櫓門は冬季休館,入場無料。 一部有料施設あり, 0268-23-5408 上田市観光課,
上田駅(長野県),公園,上田城(上田城跡公園),真田昌幸の面影を残す公園,https://www.walkerplus.com/spot/ar0420s45973/    ,巡る,    長野県上田市二の丸[地図],    【電車】JR上田駅お城口から徒歩12分 【車】上信越自動車道上田菅平ICから約15分,    園内は終日入園可。上田市立博物館、櫓・櫓門8:30～17:00 最終入館16:30,    なし。上田市立博物館、櫓・櫓門は水曜、祝日の翌日、年末年始休館。櫓・櫓門は冬季休館,入場無料。 一部有料施設あり, 0268-23-5408 上田市観光課,
九州,公園,旭ヶ岡公園,日本の歴史公園100選に選ばれた桜の名所,https://www.walkerplus.com/spot/ar1041s73757/    ,巡る,    佐賀県鹿島市大字高津原516番地[地図],    【電車】JR肥前鹿島駅から徒歩15分 【車】長崎自動車道武雄北方ICから約25分,,    なし,入場無料。, 0954-62-3942 鹿島市観光協会,
佐賀県,公園,旭ヶ岡公園,日本の歴史公園100選に選ばれた桜の名所,https://www.walkerplus.com/spot/ar1041s73757/    ,巡る,    佐賀県鹿島市大字高津原516番地[地図],    【電車】JR肥前鹿島駅から徒歩15分 【車】長崎自動車道武雄北方ICから約25分,,    なし,入場無料。, 0954-62-3942 鹿島市観光協会,
東北,公園,北上市立公園展勝地,1万本の桜が魅了する東北有数の名所,https://www.walkerplus.com/spot/ar0203s76096/    ,巡る,    岩手県北上市立花14[地図],    【電車】JR北上駅からタクシーで約10分 【車】東北自動車道北上江釣子ICから約15分,    終日,    なし,入場無料。, 0197-72-8241 北上市役所 商工部商業観光課,
岩手県,公園,北上市立公園展勝地,1万本の桜が魅了する東北有数の名所,https://www.walkerplus.com/spot/ar0203s76096/    ,巡る,    岩手県北上市立花14[地図],    【電車】JR北上駅からタクシーで約10分 【車】東北自動車道北上江釣子ICから約15分,    終日,    なし,入場無料。, 0197-72-8241 北上市役所 商工部商業観光課,
北上駅(岩手県),公園,北上市立公園展勝地,1万本の桜が魅了する東北有数の名所,https://www.walkerplus.com/spot/ar0203s76096/    ,巡る,    岩手県北上市立花14[地図],    【電車】JR北上駅からタクシーで約10分 【車】東北自動車道北上江釣子ICから約15分,    終日,    なし,入場無料。, 0197-72-8241 北上市役所 商工部商業観光課,
関東,公園,鉢形城公園(鉢形城跡),関東を代表する難攻不落の城,https://www.walkerplus.com/spot/ar0311s80483/    ,巡る,    埼玉県大里郡寄居町鉢形2496-2[地図],    【電車】東武東上線・秩父鉄道秩父本線・JR寄居駅からバスで鉢形城歴史館前停留所下車、徒歩3分。東部東上線鉢形駅から徒歩25分 【車】関越自動車道花園ICから約15分,,    なし,, 048-586-0315 鉢形城歴史館,
埼玉県,公園,鉢形城公園(鉢形城跡),関東を代表する難攻不落の城,https://www.walkerplus.com/spot/ar0311s80483/    ,巡る,    埼玉県大里郡寄居町鉢形2496-2[地図],    【電車】東武東上線・秩父鉄道秩父本線・JR寄居駅からバスで鉢形城歴史館前停留所下車、徒歩3分。東部東上線鉢形駅から徒歩25分 【車】関越自動車道花園ICから約15分,,    なし,, 048-586-0315 鉢形城歴史館,
関西,公園,伊丹スカイパーク,混雑する時間の目安,https://www.walkerplus.com/spot/ar0728s62272/    ,巡る,    兵庫県伊丹市森本7-1-1[地図],    【電車】JR・阪急電鉄伊丹駅からバスで伊丹スカイパーク上須古下車すぐ 【車】阪神高速道路豊中北出入口 から西へ約10分,    7:00～21:00 (4月～10月の土日祝)、9:00～21:00 (4月～10月の平日・11月～３月)    夜間は閉鎖,    なし,入場無料。, 072-772-3447 伊丹スカイパーク パークセンター,341台  100円/20分、上限なし    マイクロ・大型バスは駐車場の予約が必要
兵庫県,公園,伊丹スカイパーク,混雑する時間の目安,https://www.walkerplus.com/spot/ar0728s62272/    ,巡る,    兵庫県伊丹市森本7-1-1[地図],    【電車】JR・阪急電鉄伊丹駅からバスで伊丹スカイパーク上須古下車すぐ 【車】阪神高速道路豊中北出入口 から西へ約10分,    7:00～21:00 (4月～10月の土日祝)、9:00～21:00 (4月～10月の平日・11月～３月)    夜間は閉鎖,    なし,入場無料。, 072-772-3447 伊丹スカイパーク パークセンター,341台  100円/20分、上限なし    マイクロ・大型バスは駐車場の予約が必要
東北,公園,モリリン加瀬沼公園,混雑する時間の目安,https://www.walkerplus.com/spot/ar0204s78921/    ,巡る,    宮城県宮城郡利府町加瀬字新堤下7-1[地図],    【電車】JR利府駅から徒歩30分 【車】三陸自動車道利府塩釜ICから約5分,    4～9月8:00～18:00、10～3月8:00～17:00,    火曜(祝日の場合は翌日)、12月29日～1月3日,入場無料。, 022-767-2723 加瀬沼公園管理事務所,
宮城県,公園,モリリン加瀬沼公園,混雑する時間の目安,https://www.walkerplus.com/spot/ar0204s78921/    ,巡る,    宮城県宮城郡利府町加瀬字新堤下7-1[地図],    【電車】JR利府駅から徒歩30分 【車】三陸自動車道利府塩釜ICから約5分,    4～9月8:00～18:00、10～3月8:00～17:00,    火曜(祝日の場合は翌日)、12月29日～1月3日,入場無料。, 022-767-2723 加瀬沼公園管理事務所,
東北,公園,材木岩公園,混雑する時間の目安,https://www.walkerplus.com/spot/ar0204s78089/    ,巡る,    宮城県白石市小原上台地内[地図],    【電車】JR白石駅から市民バスきゃっするくんで江志前下車、徒歩5分(きゃっするくんは3便目を利用) 【車】東北自動車道白石ICから約30分,    終日。検断屋敷9:00～16:30、そば処なごみ茶屋11:00～15:00、材木岩売店10:00～15:00,    なし。そば処なごみ茶屋は水曜,入場無料。, 0224-29-2760 そば処なごみ茶屋、検断屋敷,
宮城県,公園,材木岩公園,混雑する時間の目安,https://www.walkerplus.com/spot/ar0204s78089/    ,巡る,    宮城県白石市小原上台地内[地図],    【電車】JR白石駅から市民バスきゃっするくんで江志前下車、徒歩5分(きゃっするくんは3便目を利用) 【車】東北自動車道白石ICから約30分,    終日。検断屋敷9:00～16:30、そば処なごみ茶屋11:00～15:00、材木岩売店10:00～15:00,    なし。そば処なごみ茶屋は水曜,入場無料。, 0224-29-2760 そば処なごみ茶屋、検断屋敷,
甲信越,公園,大出の吊橋,北アルプスと田舎の素朴な風景が凝縮された「日本の原風景」,https://www.walkerplus.com/spot/ar0420s197821/    ,巡る,    長野県北安曇郡白馬村北城大出[地図],    【電車】JR白馬駅から徒歩15分またはタクシーで約5分 【車】長野自動車道安曇野ICから約60分。上信越自動車道長野ICから約60分,,    なし,入場無料。, 0261-72-7100 (白馬村観光局),
長野県,公園,大出の吊橋,北アルプスと田舎の素朴な風景が凝縮された「日本の原風景」,https://www.walkerplus.com/spot/ar0420s197821/    ,巡る,    長野県北安曇郡白馬村北城大出[地図],    【電車】JR白馬駅から徒歩15分またはタクシーで約5分 【車】長野自動車道安曇野ICから約60分。上信越自動車道長野ICから約60分,,    なし,入場無料。, 0261-72-7100 (白馬村観光局),
白馬駅(長野県),公園,大出の吊橋,北アルプスと田舎の素朴な風景が凝縮された「日本の原風景」,https://www.walkerplus.com/spot/ar0420s197821/    ,巡る,    長野県北安曇郡白馬村北城大出[地図],    【電車】JR白馬駅から徒歩15分またはタクシーで約5分 【車】長野自動車道安曇野ICから約60分。上信越自動車道長野ICから約60分,,    なし,入場無料。, 0261-72-7100 (白馬村観光局),
北陸,公園,丸岡城(霞ヶ城公園),重要文化財の丸岡城を有する公園,https://www.walkerplus.com/spot/ar0518s46604/    ,巡る,    福井県坂井市丸岡町霞町1-59[地図],    【電車】JR福井駅から京福バス丸岡城行きで約50分、丸岡城下車すぐ【車】北陸自動車道丸岡ICから約5分,    8:30～17:00    (入場券販売は16:30まで),    なし,入場無料。 丸岡城入城料 大人(高校生以上)450円、小人(小･中学生)150円、未就学児無料, 0776-66-0303 丸岡城,
福井県,公園,丸岡城(霞ヶ城公園),重要文化財の丸岡城を有する公園,https://www.walkerplus.com/spot/ar0518s46604/    ,巡る,    福井県坂井市丸岡町霞町1-59[地図],    【電車】JR福井駅から京福バス丸岡城行きで約50分、丸岡城下車すぐ【車】北陸自動車道丸岡ICから約5分,    8:30～17:00    (入場券販売は16:30まで),    なし,入場無料。 丸岡城入城料 大人(高校生以上)450円、小人(小･中学生)150円、未就学児無料, 0776-66-0303 丸岡城,
関西,公園,近江風土記の丘,近江の歴史と文化が集まる史跡公園,https://www.walkerplus.com/spot/ar0725s76361/    ,巡る,    滋賀県近江八幡市安土町下豊浦6678[地図],    【車】JR安土駅から徒歩25分 【車】名神高速道路竜王ICまたは八日市ICから約30分,    終日開放。安土城考古博物館9:00～17:00 最終入館16:30    施設により異なる,    安土城考古博物館は月曜(祝日の場合は翌日)、12月28日～1月4日、メンテナンス休館あり    施設により異なる,有料。 安土城考古博物館入館料 常設展示 大人500円、大学・高校生320円。企画展示期間中大人600円、大学・高校生360円。中学生以下無料。特別展は別の料金設定。芝生広場は入場無料。施設により料金は異なる, 0748-46-2424 安土城考古博物館,
滋賀県,公園,近江風土記の丘,近江の歴史と文化が集まる史跡公園,https://www.walkerplus.com/spot/ar0725s76361/    ,巡る,    滋賀県近江八幡市安土町下豊浦6678[地図],    【車】JR安土駅から徒歩25分 【車】名神高速道路竜王ICまたは八日市ICから約30分,    終日開放。安土城考古博物館9:00～17:00 最終入館16:30    施設により異なる,    安土城考古博物館は月曜(祝日の場合は翌日)、12月28日～1月4日、メンテナンス休館あり    施設により異なる,有料。 安土城考古博物館入館料 常設展示 大人500円、大学・高校生320円。企画展示期間中大人600円、大学・高校生360円。中学生以下無料。特別展は別の料金設定。芝生広場は入場無料。施設により料金は異なる, 0748-46-2424 安土城考古博物館,
